Date,PM2.5,PM10,NO2,O3
2023-10-11 05:00:00,14.68,12.49,26.04,20.9
2023-10-11 06:00:00,15.17,15.43,32.26,36.28
2023-10-11 07:00:00,9.42,6.39,27.8,29.91
2023-10-11 08:00:00,12.95,19.53,30.72,30.48
2023-10-11 09:00:00,12.67,22.79,41.73,17.59
2023-10-11 10:00:00,21.15,25.29,26.78,32.04
2023-10-11 11:00:00,24.24,46.05,36.83,25.39
2023-10-11 12:00:00,14.42,34.77,29.09,34.16
2023-10-11 13:00:00,23.28,40.55,43.61,35.0
2023-10-11 14:00:00,16.79,35.85,37.47,31.73
2023-10-11 15:00:00,14.36,15.65,32.36,37.66
2023-10-11 16:00:00,15.36,17.45,27.69,51.46
2023-10-11 17:00:00,10.46,20.86,32.49,54.37
2023-10-11 18:00:00,18.75,29.7,33.93,44.76
2023-10-11 19:00:00,12.04,12.11,37.35,61.31
2023-10-11 20:00:00,16.01,37.01,24.53,52.71
2023-10-11 21:00:00,6.8,13.27,24.32,46.8
2023-10-11 22:00:00,5.75,14.82,24.51,49.7
2023-10-11 23:00:00,18.63,24.41,21.88,42.47
2023-10-12 00:00:00,1.0,15.04,22.23,43.15
2023-10-12 01:00:00,15.12,22.95,19.48,41.01
2023-10-12 02:00:00,18.14,37.18,26.09,43.1
2023-10-12 03:00:00,14.08,17.87,21.79,40.99
2023-10-12 04:00:00,9.16,16.0,24.86,38.88
2023-10-12 05:00:00,21.63,39.08,27.28,34.11
2023-10-12 06:00:00,13.21,37.1,20.1,15.59
2023-10-12 07:00:00,12.98,17.25,31.42,16.84
2023-10-12 08:00:00,16.81,28.52,31.05,31.59
2023-10-12 09:00:00,17.38,32.54,32.61,22.71
2023-10-12 10:00:00,16.39,14.91,32.33,26.18
2023-10-12 11:00:00,29.53,29.85,32.89,33.19
2023-10-12 12:00:00,18.5,21.64,35.47,40.24
2023-10-12 13:00:00,22.69,44.04,36.27,38.94
2023-10-12 14:00:00,13.41,35.18,30.1,34.84
2023-10-12 15:00:00,20.98,26.19,43.67,36.56
2023-10-12 16:00:00,12.21,9.8,31.72,41.08
2023-10-12 17:00:00,,,,
2023-10-12 18:00:00,14.49,18.65,38.83,58.15
2023-10-12 19:00:00,19.41,28.09,29.84,54.76
2023-10-12 20:00:00,13.78,33.73,31.18,46.45
2023-10-12 21:00:00,12.54,30.42,17.49,59.84
2023-10-12 22:00:00,7.43,19.37,17.09,54.13
2023-10-12 23:00:00,5.4,1.0,25.63,46.01
2023-10-13 00:00:00,11.92,9.0,25.75,47.17
2023-10-13 01:00:00,4.07,15.47,29.74,46.92
2023-10-13 02:00:00,13.25,23.74,28.01,37.33
2023-10-13 03:00:00,16.93,20.87,16.24,29.9
2023-10-13 04:00:00,6.12,7.04,31.15,33.63
2023-10-13 05:00:00,8.94,23.18,19.8,30.91
2023-10-13 06:00:00,11.9,31.26,31.31,15.65
2023-10-13 07:00:00,8.44,13.46,26.19,25.08
2023-10-13 08:00:00,16.36,20.67,43.58,19.94
2023-10-13 09:00:00,28.64,43.62,28.6,28.37
2023-10-13 10:00:00,15.83,36.07,32.63,16.79
2023-10-13 11:00:00,30.85,59.95,35.03,21.75
2023-10-13 12:00:00,20.57,34.47,33.98,18.44
2023-10-13 13:00:00,35.58,52.7,30.81,38.61
2023-10-13 14:00:00,18.01,37.48,47.02,31.01
2023-10-13 15:00:00,19.97,44.93,32.74,35.92
2023-10-13 16:00:00,13.71,10.31,31.96,46.95
2023-10-13 17:00:00,13.12,19.13,33.7,49.65
2023-10-13 18:00:00,23.2,46.37,33.97,56.81
2023-10-13 19:00:00,15.95,26.11,28.13,58.91
2023-10-13 20:00:00,17.35,23.84,34.77,61.78
2023-10-13 21:00:00,1.62,4.08,29.21,64.18
2023-10-13 22:00:00,12.17,22.44,27.1,59.25
2023-10-13 23:00:00,1.62,1.0,28.55,52.6
2023-10-14 00:00:00,1.0,2.33,20.56,48.8
2023-10-14 01:00:00,8.91,17.2,21.28,47.58
2023-10-14 02:00:00,9.65,11.51,23.89,27.87
2023-10-14 03:00:00,9.87,9.55,28.85,35.19
2023-10-14 04:00:00,15.51,20.51,23.58,21.54
2023-10-14 05:00:00,18.38,21.64,24.17,24.98
2023-10-14 06:00:00,24.02,45.24,16.46,18.15
2023-10-14 07:00:00,10.13,8.35,24.98,27.84
2023-10-14 08:00:00,28.22,46.66,21.75,28.61
2023-10-14 09:00:00,32.16,48.46,24.55,32.81
2023-10-14 10:00:00,19.94,26.25,34.83,21.21
2023-10-14 11:00:00,12.92,31.65,50.84,25.45
2023-10-14 12:00:00,14.9,22.8,36.17,39.0
2023-10-14 13:00:00,20.16,26.9,37.46,33.05
2023-10-14 14:00:00,34.22,48.63,32.2,35.69
2023-10-14 15:00:00,20.97,36.26,30.55,48.16
2023-10-14 16:00:00,15.5,31.42,45.48,50.61
2023-10-14 17:00:00,13.16,31.23,30.22,56.35
2023-10-14 18:00:00,7.27,10.29,23.0,55.88
2023-10-14 19:00:00,18.38,27.59,32.78,52.12
2023-10-14 20:00:00,10.65,18.09,27.85,63.25
2023-10-14 21:00:00,22.15,36.77,31.43,59.79
2023-10-14 22:00:00,12.05,13.1,34.84,52.89
2023-10-14 23:00:00,12.46,31.63,27.6,55.92
2023-10-15 00:00:00,5.79,9.44,25.94,47.42
2023-10-15 01:00:00,1.0,5.88,27.5,38.32
2023-10-15 02:00:00,3.07,8.31,37.52,40.66
2023-10-15 03:00:00,1.37,5.42,35.6,47.68
2023-10-15 04:00:00,16.7,18.69,23.22,38.75
2023-10-15 05:00:00,10.86,17.33,30.51,31.89
2023-10-15 06:00:00,20.96,51.78,35.93,21.63
2023-10-15 07:00:00,18.13,41.7,31.91,18.41
2023-10-15 08:00:00,17.49,29.23,29.67,23.53
2023-10-15 09:00:00,13.88,19.27,29.06,21.87
2023-10-15 10:00:00,23.98,20.63,33.49,27.12
2023-10-15 11:00:00,21.66,30.67,28.54,30.3
2023-10-15 12:00:00,28.66,45.22,39.67,23.96
2023-10-15 13:00:00,18.68,27.34,42.75,31.09
2023-10-15 14:00:00,25.87,39.41,34.02,37.87
2023-10-15 15:00:00,30.74,54.17,33.54,46.5
2023-10-15 16:00:00,20.88,25.4,29.92,50.34
2023-10-15 17:00:00,22.02,37.42,36.58,44.41
2023-10-15 18:00:00,18.67,29.0,32.95,45.64
2023-10-15 19:00:00,24.56,32.24,24.34,48.81
2023-10-15 20:00:00,13.47,34.95,44.57,59.78
2023-10-15 21:00:00,13.78,28.04,19.56,51.65
2023-10-15 22:00:00,8.1,6.66,19.8,53.63
2023-10-15 23:00:00,2.87,8.73,30.45,53.11
2023-10-16 00:00:00,1.0,1.0,28.09,54.87
2023-10-16 01:00:00,15.16,18.94,20.63,36.56
2023-10-16 02:00:00,2.3,14.3,20.11,47.28
2023-10-16 03:00:00,14.1,25.37,26.49,39.59
2023-10-16 04:00:00,13.78,24.21,26.69,42.51
2023-10-16 05:00:00,18.72,37.84,22.24,37.82
2023-10-16 06:00:00,12.19,24.4,31.97,27.67
2023-10-16 07:00:00,12.61,18.04,31.31,21.02
2023-10-16 08:00:00,21.55,41.97,36.68,28.97
2023-10-16 09:00:00,19.18,17.18,31.3,18.79
2023-10-16 10:00:00,14.82,18.38,37.05,28.31
2023-10-16 11:00:00,34.64,54.65,33.1,24.93
2023-10-16 12:00:00,18.53,34.03,37.9,31.05
2023-10-16 13:00:00,17.05,24.67,37.58,23.03
2023-10-16 14:00:00,,,,
2023-10-16 15:00:00,28.45,30.13,38.39,44.6
2023-10-16 16:00:00,6.28,9.5,25.75,44.3
2023-10-16 17:00:00,24.37,35.17,31.11,50.1
2023-10-16 18:00:00,9.81,8.42,33.42,46.49
2023-10-16 19:00:00,14.8,15.06,33.88,59.17
2023-10-16 20:00:00,7.22,12.63,34.12,55.15
2023-10-16 21:00:00,21.58,44.94,31.19,67.92
2023-10-16 22:00:00,9.1,15.63,23.48,54.74
2023-10-16 23:00:00,3.31,15.81,30.35,52.9
2023-10-17 00:00:00,5.52,5.83,20.76,44.68
2023-10-17 01:00:00,8.13,16.56,30.52,51.04
2023-10-17 02:00:00,9.46,25.95,30.65,37.43
2023-10-17 03:00:00,12.3,18.41,24.15,46.49
2023-10-17 04:00:00,11.31,18.31,21.56,42.7
2023-10-17 05:00:00,4.99,4.99,22.28,26.32
2023-10-17 06:00:00,13.28,25.99,21.53,25.35
2023-10-17 07:00:00,21.03,40.87,23.83,21.16
2023-10-17 08:00:00,15.3,27.3,29.1,16.98
2023-10-17 09:00:00,25.02,38.19,28.76,27.27
2023-10-17 10:00:00,22.44,23.91,24.95,27.04
2023-10-17 11:00:00,21.74,34.4,31.82,33.36
2023-10-17 12:00:00,30.49,47.24,35.66,32.2
2023-10-17 13:00:00,12.62,22.08,34.1,41.35
2023-10-17 14:00:00,18.2,30.05,31.53,39.71
2023-10-17 15:00:00,28.37,57.98,23.84,42.71
2023-10-17 16:00:00,30.3,42.91,40.92,48.02
2023-10-17 17:00:00,31.11,37.17,34.04,55.17
2023-10-17 18:00:00,15.63,15.86,34.6,50.77
2023-10-17 19:00:00,16.0,20.53,32.46,59.94
2023-10-17 20:00:00,16.23,34.62,32.49,50.58
2023-10-17 21:00:00,17.32,17.33,29.65,52.6
2023-10-17 22:00:00,10.27,7.13,27.49,41.8
2023-10-17 23:00:00,13.15,24.36,29.57,48.56
2023-10-18 00:00:00,,,,
2023-10-18 01:00:00,10.77,4.84,31.12,47.21
2023-10-18 02:00:00,2.93,1.0,19.84,43.05
2023-10-18 03:00:00,7.74,6.08,25.45,43.42
2023-10-18 04:00:00,8.23,18.43,16.78,42.47
2023-10-18 05:00:00,6.16,11.01,23.35,28.42
2023-10-18 06:00:00,5.46,2.73,26.02,22.58
2023-10-18 07:00:00,14.9,29.75,32.15,28.33
2023-10-18 08:00:00,17.78,29.45,29.41,22.67
2023-10-18 09:00:00,21.65,33.79,34.92,21.88
2023-10-18 10:00:00,25.63,28.09,31.27,26.91
2023-10-18 11:00:00,24.22,32.59,31.35,25.86
2023-10-18 12:00:00,21.83,50.58,31.19,44.86
2023-10-18 13:00:00,17.6,25.48,39.25,34.54
2023-10-18 14:00:00,27.56,36.44,34.11,39.82
2023-10-18 15:00:00,20.41,29.6,23.66,48.74
2023-10-18 16:00:00,16.76,27.78,38.37,60.64
2023-10-18 17:00:00,16.32,33.18,29.6,49.25
2023-10-18 18:00:00,10.97,22.52,33.97,41.76
2023-10-18 19:00:00,10.11,10.77,25.91,54.03
2023-10-18 20:00:00,7.99,22.96,30.07,44.76
2023-10-18 21:00:00,7.99,19.3,14.1,51.39
2023-10-18 22:00:00,12.37,16.24,26.83,61.98
2023-10-18 23:00:00,10.08,15.11,21.38,45.8
2023-10-19 00:00:00,16.7,31.52,18.47,41.22
2023-10-19 01:00:00,14.96,32.53,28.03,49.03
2023-10-19 02:00:00,20.23,20.21,23.41,38.69
2023-10-19 03:00:00,13.11,21.55,22.98,43.38
2023-10-19 04:00:00,14.67,23.23,21.18,30.82
2023-10-19 05:00:00,10.42,12.11,30.23,33.26
2023-10-19 06:00:00,20.37,27.99,24.83,17.75
2023-10-19 07:00:00,13.55,30.11,35.89,19.9
2023-10-19 08:00:00,10.59,21.23,36.15,23.89
2023-10-19 09:00:00,30.23,65.22,38.68,23.09
2023-10-19 10:00:00,14.85,19.2,37.84,42.0
2023-10-19 11:00:00,25.78,42.34,31.21,35.49
2023-10-19 12:00:00,18.13,31.49,35.46,38.44
2023-10-19 13:00:00,29.9,55.01,34.78,35.09
2023-10-19 14:00:00,29.92,58.74,40.19,31.64
2023-10-19 15:00:00,24.25,39.54,35.74,53.92
2023-10-19 16:00:00,26.89,34.27,33.98,37.78
2023-10-19 17:00:00,17.53,22.36,42.53,47.31
2023-10-19 18:00:00,28.82,47.25,31.36,56.43
2023-10-19 19:00:00,17.82,37.5,28.43,70.14
2023-10-19 20:00:00,6.01,1.0,27.99,65.44
2023-10-19 21:00:00,10.18,6.92,33.8,58.23
2023-10-19 22:00:00,7.57,18.17,27.94,65.88
2023-10-19 23:00:00,6.19,1.0,28.05,47.64
2023-10-20 00:00:00,1.0,1.0,25.98,50.2
2023-10-20 01:00:00,10.06,25.19,13.24,52.64
2023-10-20 02:00:00,1.0,1.0,18.66,31.59
2023-10-20 03:00:00,1.0,1.0,22.81,38.37
2023-10-20 04:00:00,9.4,25.99,26.38,35.15
2023-10-20 05:00:00,8.86,5.67,20.84,31.86
2023-10-20 06:00:00,10.3,6.36,21.92,20.75
2023-10-20 07:00:00,1.0,14.63,26.89,28.13
2023-10-20 08:00:00,14.36,24.84,36.63,26.77
2023-10-20 09:00:00,20.08,37.57,20.79,22.21
2023-10-20 10:00:00,18.59,27.25,19.74,31.69
2023-10-20 11:00:00,25.52,39.97,42.92,37.5
2023-10-20 12:00:00,31.82,45.28,27.54,28.28
2023-10-20 13:00:00,26.29,44.61,33.77,39.09
2023-10-20 14:00:00,28.55,52.33,28.5,48.28
2023-10-20 15:00:00,27.78,46.01,34.28,52.28
2023-10-20 16:00:00,13.35,29.85,34.52,46.57
2023-10-20 17:00:00,20.17,37.57,42.3,57.04
2023-10-20 18:00:00,21.44,25.91,36.6,51.53
2023-10-20 19:00:00,10.78,16.09,25.14,59.39
2023-10-20 20:00:00,6.72,7.17,20.46,50.57
2023-10-20 21:00:00,12.99,26.81,30.95,45.36
2023-10-20 22:00:00,1.0,5.29,24.4,56.19
2023-10-20 23:00:00,1.21,2.96,22.14,55.88
2023-10-21 00:00:00,3.52,13.74,30.73,51.74
2023-10-21 01:00:00,10.49,1.87,15.42,38.98
2023-10-21 02:00:00,9.9,11.02,22.17,25.16
2023-10-21 03:00:00,16.06,21.54,27.36,41.36
2023-10-21 04:00:00,5.99,11.59,18.9,41.25
2023-10-21 05:00:00,7.6,16.58,32.25,18.03
2023-10-21 06:00:00,18.66,29.85,21.94,25.18
2023-10-21 07:00:00,12.8,9.96,28.1,19.89
2023-10-21 08:00:00,15.9,28.69,26.53,26.48
2023-10-21 09:00:00,10.04,17.08,17.85,33.53
2023-10-21 10:00:00,24.19,26.96,30.9,25.61
2023-10-21 11:00:00,32.49,49.63,38.2,26.36
2023-10-21 12:00:00,17.34,30.74,30.02,34.85
2023-10-21 13:00:00,29.38,60.23,32.65,23.37
2023-10-21 14:00:00,22.09,26.63,33.42,45.03
2023-10-21 15:00:00,10.58,23.25,38.48,50.23
2023-10-21 16:00:00,14.15,14.03,33.4,47.53
2023-10-21 17:00:00,11.85,8.8,34.36,47.97
2023-10-21 18:00:00,13.62,12.1,33.18,51.3
2023-10-21 19:00:00,15.97,30.39,28.94,52.82
2023-10-21 20:00:00,22.61,37.22,38.45,54.66
2023-10-21 21:00:00,1.28,1.0,23.32,45.13
2023-10-21 22:00:00,,,,
2023-10-21 23:00:00,2.42,4.19,32.14,48.4
2023-10-22 00:00:00,1.0,2.48,24.11,47.62
2023-10-22 01:00:00,8.42,11.04,24.51,40.41
2023-10-22 02:00:00,8.66,5.63,26.65,42.28
2023-10-22 03:00:00,,,,
2023-10-22 04:00:00,11.68,29.9,15.32,33.75
2023-10-22 05:00:00,6.27,22.76,24.51,19.57
2023-10-22 06:00:00,15.65,20.72,35.23,27.04
2023-10-22 07:00:00,25.26,34.96,31.29,26.77
2023-10-22 08:00:00,22.35,32.45,30.39,24.67
2023-10-22 09:00:00,22.3,44.27,35.33,20.92
2023-10-22 10:00:00,19.33,30.93,32.28,26.74
2023-10-22 11:00:00,23.7,33.58,34.39,34.44
2023-10-22 12:00:00,26.95,46.04,33.04,30.72
2023-10-22 13:00:00,26.09,35.85,38.18,44.4
2023-10-22 14:00:00,21.91,24.21,33.32,36.1
2023-10-22 15:00:00,22.54,37.09,34.22,37.7
2023-10-22 16:00:00,11.68,14.55,39.59,46.11
2023-10-22 17:00:00,13.24,21.07,33.27,38.41
2023-10-22 18:00:00,19.82,10.23,35.83,52.94
2023-10-22 19:00:00,18.56,22.55,34.79,52.5
2023-10-22 20:00:00,12.14,19.06,29.62,59.12
2023-10-22 21:00:00,,,,
2023-10-22 22:00:00,11.7,6.85,20.4,57.58
2023-10-22 23:00:00,6.45,10.63,20.28,51.53
2023-10-23 00:00:00,1.0,7.21,27.85,57.01
2023-10-23 01:00:00,16.54,19.33,27.16,42.86
2023-10-23 02:00:00,13.33,19.23,19.05,42.05
2023-10-23 03:00:00,20.77,31.32,26.19,39.92
2023-10-23 04:00:00,24.64,26.92,25.89,20.3
2023-10-23 05:00:00,5.84,18.82,30.43,36.06
2023-10-23 06:00:00,7.93,11.22,37.83,26.24
2023-10-23 07:00:00,1.0,1.0,31.32,17.88
2023-10-23 08:00:00,25.14,43.21,26.55,24.55
2023-10-23 09:00:00,25.23,27.89,35.27,32.54
2023-10-23 10:00:00,23.15,44.4,27.79,24.96
2023-10-23 11:00:00,16.0,34.01,45.35,30.02
2023-10-23 12:00:00,23.1,38.08,29.06,20.49
2023-10-23 13:00:00,24.47,42.85,37.99,30.98
2023-10-23 14:00:00,27.26,41.01,36.01,44.25
2023-10-23 15:00:00,22.93,43.59,33.73,50.23
2023-10-23 16:00:00,23.62,31.2,32.81,48.77
2023-10-23 17:00:00,16.96,26.88,41.05,54.11
2023-10-23 18:00:00,22.72,36.57,35.83,50.59
2023-10-23 19:00:00,17.35,27.46,30.79,54.61
2023-10-23 20:00:00,4.51,15.77,38.66,48.64
2023-10-23 21:00:00,18.31,46.81,27.85,51.54
2023-10-23 22:00:00,16.06,24.82,30.67,52.82
2023-10-23 23:00:00,10.7,20.88,19.06,41.23
2023-10-24 00:00:00,9.38,8.59,18.37,61.87
2023-10-24 01:00:00,17.92,36.93,27.75,39.66
2023-10-24 02:00:00,1.0,1.0,25.54,41.26
2023-10-24 03:00:00,17.49,53.14,34.94,28.62
2023-10-24 04:00:00,8.84,1.0,21.28,14.36
2023-10-24 05:00:00,20.2,49.49,29.14,39.67
2023-10-24 06:00:00,16.42,34.2,25.77,27.35
2023-10-24 07:00:00,10.31,7.52,32.69,12.47
2023-10-24 08:00:00,16.72,45.3,33.84,18.84
2023-10-24 09:00:00,27.48,36.55,31.42,37.92
2023-10-24 10:00:00,21.36,31.67,29.3,29.9
2023-10-24 11:00:00,19.69,21.14,32.55,13.91
2023-10-24 12:00:00,19.93,30.71,29.63,29.43
2023-10-24 13:00:00,27.28,43.22,37.62,35.02
2023-10-24 14:00:00,33.13,59.64,21.96,43.15
2023-10-24 15:00:00,8.51,33.12,32.89,43.83
2023-10-24 16:00:00,36.5,54.3,39.72,37.09
2023-10-24 17:00:00,18.99,8.36,38.64,46.8
2023-10-24 18:00:00,19.18,35.87,24.94,47.55
2023-10-24 19:00:00,11.01,13.21,34.47,58.98
2023-10-24 20:00:00,11.67,33.23,24.29,51.74
2023-10-24 21:00:00,11.19,17.63,26.56,51.16
2023-10-24 22:00:00,2.47,1.0,30.83,51.43
2023-10-24 23:00:00,3.13,1.0,20.88,45.43
2023-10-25 00:00:00,14.87,28.77,31.94,56.55
2023-10-25 01:00:00,1.0,1.0,25.49,50.62
2023-10-25 02:00:00,11.48,30.11,26.31,47.02
2023-10-25 03:00:00,7.88,10.92,29.59,28.72
2023-10-25 04:00:00,6.0,20.91,29.26,34.61
2023-10-25 05:00:00,25.52,29.79,29.77,34.12
2023-10-25 06:00:00,10.03,2.14,23.71,20.85
2023-10-25 07:00:00,11.05,24.31,22.89,18.47
2023-10-25 08:00:00,18.64,26.11,28.59,19.05
2023-10-25 09:00:00,16.81,24.78,33.92,16.74
2023-10-25 10:00:00,22.73,28.27,26.57,33.29
2023-10-25 11:00:00,24.42,30.39,37.16,35.12
2023-10-25 12:00:00,25.17,45.35,37.07,30.56
2023-10-25 13:00:00,22.74,36.24,34.89,35.73
2023-10-25 14:00:00,18.48,21.08,36.31,35.91
2023-10-25 15:00:00,25.28,46.77,36.12,57.77
2023-10-25 16:00:00,19.09,39.94,37.4,44.89
2023-10-25 17:00:00,14.86,22.9,37.97,47.43
2023-10-25 18:00:00,24.64,47.45,47.36,52.22
2023-10-25 19:00:00,12.96,12.72,32.4,46.6
2023-10-25 20:00:00,18.31,33.92,26.78,56.61
2023-10-25 21:00:00,17.46,29.24,18.92,63.05
2023-10-25 22:00:00,16.56,20.16,19.96,51.95
2023-10-25 23:00:00,12.18,35.91,21.97,55.41
2023-10-26 00:00:00,7.82,14.38,28.25,35.74
2023-10-26 01:00:00,7.72,7.62,22.23,38.17
2023-10-26 02:00:00,7.43,12.05,26.03,40.58
2023-10-26 03:00:00,1.0,1.0,20.54,25.03
2023-10-26 04:00:00,16.14,16.57,27.08,34.47
2023-10-26 05:00:00,15.22,20.76,30.12,27.54
2023-10-26 06:00:00,20.78,30.2,24.99,28.79
2023-10-26 07:00:00,17.2,21.08,30.62,24.12
2023-10-26 08:00:00,,,,
2023-10-26 09:00:00,13.22,15.02,25.39,9.88
2023-10-26 10:00:00,15.74,17.73,35.77,20.46
2023-10-26 11:00:00,8.7,4.43,36.31,32.44
2023-10-26 12:00:00,23.02,26.58,38.16,24.0
2023-10-26 13:00:00,18.92,38.49,40.57,30.23
2023-10-26 14:00:00,17.34,29.8,34.76,37.38
2023-10-26 15:00:00,23.49,43.11,34.92,41.81
2023-10-26 16:00:00,17.27,35.79,33.77,51.8
2023-10-26 17:00:00,9.3,12.21,35.97,51.98
2023-10-26 18:00:00,31.1,61.53,32.31,49.02
2023-10-26 19:00:00,13.53,16.64,32.18,44.2
2023-10-26 20:00:00,5.33,1.0,26.4,73.34
2023-10-26 21:00:00,6.15,12.83,23.31,54.72
2023-10-26 22:00:00,7.86,13.73,22.46,58.47
2023-10-26 23:00:00,7.05,12.42,27.84,36.3
2023-10-27 00:00:00,15.71,33.26,24.59,45.27
2023-10-27 01:00:00,7.69,13.16,21.74,41.43
2023-10-27 02:00:00,20.1,34.66,27.32,37.21
2023-10-27 03:00:00,7.65,23.11,31.49,40.79
2023-10-27 04:00:00,14.46,25.26,22.33,30.91
2023-10-27 05:00:00,19.96,35.89,20.34,26.82
2023-10-27 06:00:00,23.07,25.57,31.73,26.93
2023-10-27 07:00:00,25.84,71.1,28.52,25.66
2023-10-27 08:00:00,18.27,16.5,29.08,17.74
2023-10-27 09:00:00,21.52,30.12,36.64,31.45
2023-10-27 10:00:00,7.95,8.16,31.69,23.54
2023-10-27 11:00:00,22.45,52.78,36.23,28.77
2023-10-27 12:00:00,30.44,43.91,36.0,41.48
2023-10-27 13:00:00,29.01,49.94,52.02,53.55
2023-10-27 14:00:00,22.31,31.19,35.33,42.81
2023-10-27 15:00:00,31.75,42.48,40.48,33.43
2023-10-27 16:00:00,17.59,32.71,33.94,45.78
2023-10-27 17:00:00,13.67,16.12,36.49,60.9
2023-10-27 18:00:00,13.09,22.6,32.02,51.61
2023-10-27 19:00:00,7.09,16.36,35.53,59.49
2023-10-27 20:00:00,15.63,40.26,29.52,59.91
2023-10-27 21:00:00,11.97,9.06,30.96,50.27
2023-10-27 22:00:00,12.63,18.98,23.22,64.35
2023-10-27 23:00:00,5.68,8.2,21.77,53.18
2023-10-28 00:00:00,7.62,12.2,15.39,47.34
2023-10-28 01:00:00,1.0,22.15,26.03,42.9
2023-10-28 02:00:00,11.3,16.69,20.76,32.97
2023-10-28 03:00:00,10.91,1.0,35.18,31.38
2023-10-28 04:00:00,5.37,7.0,22.44,26.36
2023-10-28 05:00:00,13.27,20.29,31.99,43.04
2023-10-28 06:00:00,14.42,21.15,32.72,33.23
2023-10-28 07:00:00,28.63,40.05,27.22,19.45
2023-10-28 08:00:00,13.6,11.19,26.32,36.06
2023-10-28 09:00:00,23.62,55.06,30.88,33.7
2023-10-28 10:00:00,16.35,28.71,38.67,23.15
2023-10-28 11:00:00,20.35,31.02,45.67,32.58
2023-10-28 12:00:00,25.63,58.03,29.02,28.41
2023-10-28 13:00:00,22.43,28.94,35.87,42.27
2023-10-28 14:00:00,22.86,41.4,32.98,42.95
2023-10-28 15:00:00,23.62,27.8,33.99,41.34
2023-10-28 16:00:00,17.01,33.22,43.73,40.07
2023-10-28 17:00:00,23.35,28.28,30.39,50.22
2023-10-28 18:00:00,14.14,26.38,24.96,55.94
2023-10-28 19:00:00,13.31,36.93,32.56,62.29
2023-10-28 20:00:00,14.14,23.37,31.9,58.77
2023-10-28 21:00:00,11.67,1.14,26.34,60.05
2023-10-28 22:00:00,12.91,20.94,23.59,48.48
2023-10-28 23:00:00,10.14,20.07,26.56,38.74
2023-10-29 00:00:00,10.86,24.58,18.05,37.35
2023-10-29 01:00:00,6.37,21.97,26.31,42.13
2023-10-29 02:00:00,2.7,16.52,22.26,35.36
2023-10-29 03:00:00,1.82,1.87,31.14,35.38
2023-10-29 04:00:00,2.02,1.0,26.4,36.9
2023-10-29 05:00:00,24.55,30.33,24.99,33.16
2023-10-29 06:00:00,2.77,1.0,25.85,12.94
2023-10-29 07:00:00,25.28,44.26,18.78,40.99
2023-10-29 08:00:00,15.12,13.4,29.38,27.35
2023-10-29 09:00:00,28.82,38.7,30.54,27.25
2023-10-29 10:00:00,9.76,20.11,33.26,26.12
2023-10-29 11:00:00,22.36,30.61,33.29,27.71
2023-10-29 12:00:00,32.77,55.39,42.34,39.1
2023-10-29 13:00:00,28.05,38.37,34.45,30.28
2023-10-29 14:00:00,20.95,35.82,31.78,41.84
2023-10-29 15:00:00,10.04,9.9,27.47,52.98
2023-10-29 16:00:00,12.11,4.16,32.97,48.64
2023-10-29 17:00:00,26.45,49.97,29.01,53.69
2023-10-29 18:00:00,13.96,16.76,26.51,44.56
2023-10-29 19:00:00,13.54,19.68,29.99,59.45
2023-10-29 20:00:00,13.75,16.46,35.69,57.22
2023-10-29 21:00:00,2.57,8.47,33.12,53.89
2023-10-29 22:00:00,11.56,21.16,20.59,57.32
2023-10-29 23:00:00,5.8,13.62,25.94,43.75
2023-10-30 00:00:00,9.89,11.42,26.92,58.31
2023-10-30 01:00:00,4.93,7.49,27.13,61.24
2023-10-30 02:00:00,1.0,4.94,32.02,36.39
2023-10-30 03:00:00,7.9,25.0,18.36,43.17
2023-10-30 04:00:00,15.97,28.0,20.37,31.64
2023-10-30 05:00:00,16.42,18.24,22.44,22.01
2023-10-30 06:00:00,16.31,28.24,28.83,34.79
2023-10-30 07:00:00,23.58,36.41,14.84,23.81
2023-10-30 08:00:00,18.9,14.25,28.86,28.67
2023-10-30 09:00:00,22.12,20.63,22.64,36.97
2023-10-30 10:00:00,20.17,31.74,32.99,30.18
2023-10-30 11:00:00,29.59,47.49,44.59,30.65
2023-10-30 12:00:00,25.87,39.04,39.7,26.74
2023-10-30 13:00:00,20.51,39.89,29.66,30.38
2023-10-30 14:00:00,14.12,15.11,33.91,39.18
2023-10-30 15:00:00,28.41,34.37,31.35,41.61
2023-10-30 16:00:00,15.66,18.45,41.67,51.58
2023-10-30 17:00:00,18.63,24.92,23.23,44.07
2023-10-30 18:00:00,30.24,47.92,30.8,48.34
2023-10-30 19:00:00,18.86,23.8,28.07,53.58
2023-10-30 20:00:00,21.79,17.73,24.13,55.58
2023-10-30 21:00:00,7.24,1.0,36.74,54.84
2023-10-30 22:00:00,15.62,25.98,19.17,51.82
2023-10-30 23:00:00,8.56,4.66,19.79,45.9
2023-10-31 00:00:00,10.4,1.0,32.78,50.98
2023-10-31 01:00:00,20.6,37.96,23.71,50.98
2023-10-31 02:00:00,7.6,24.53,23.12,41.86
2023-10-31 03:00:00,10.66,16.3,21.08,32.64
2023-10-31 04:00:00,6.78,13.0,24.79,21.01
2023-10-31 05:00:00,19.46,33.36,23.61,39.35
2023-10-31 06:00:00,12.84,2.04,23.33,25.96
2023-10-31 07:00:00,24.41,46.17,21.44,33.44
2023-10-31 08:00:00,10.3,26.41,30.2,34.85
